atc_level_01_code,atc_level_01_name,atc_level_02_code,atc_level_02_name,atc_level_03_code,atc_level_03_name,atc_level_04_code,atc_level_04_name,atc_level_04_note,atc_level_05_code,atc_level_05_name,atc_level_05_note,DDD_O,DDD_P,unit_O,unit_P
D,DERMATOLOGICALS,D04,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04A,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04AA,Antihistamines for topical use,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D04AA32,diphenhydramine,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D04,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04A,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04AA,Antihistamines for topical use,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D04AA33,diphenhydramine methylbromide,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D04,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04A,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04AA,Antihistamines for topical use,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D04AA34,chlorphenoxamine,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D04,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04A,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04AB,Anesthetics for topical use,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D04AB01,lidocaine,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D04,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04A,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04AB,Anesthetics for topical use,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D04AB02,cinchocaine,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D04,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04A,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04AB,Anesthetics for topical use,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D04AB03,oxybuprocaine,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D04,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04A,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04AB,Anesthetics for topical use,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D04AB04,benzocaine,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D04,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04A,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04AB,Anesthetics for topical use,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D04AB05,quinisocaine,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D04,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04A,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04AB,Anesthetics for topical use,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D04AB06,tetracaine,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D04,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04A,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04AB,Anesthetics for topical use,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D04AB07,pramocaine,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D04,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04A,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.",D04AX,Other antipruritics,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D04AX01,doxepin,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D05,ANTIPSORIATICS,D05A,ANTIPSORIATICS FOR TOPICAL USE,D05AA,Tars,NA,NA,NA,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D05,ANTIPSORIATICS,D05A,ANTIPSORIATICS FOR TOPICAL USE,D05AC,Antracen derivatives,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D05AC01,dithranol,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D05,ANTIPSORIATICS,D05A,ANTIPSORIATICS FOR TOPICAL USE,D05AC,Antracen derivatives,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D05AC51,"dithranol, combinations",NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D05,ANTIPSORIATICS,D05A,ANTIPSORIATICS FOR TOPICAL USE,D05AD,Psoralens for topical use,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D05AD01,trioxysalen,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D05,ANTIPSORIATICS,D05A,ANTIPSORIATICS FOR TOPICAL USE,D05AD,Psoralens for topical use,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D05AD02,methoxsalen,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D05,ANTIPSORIATICS,D05A,ANTIPSORIATICS FOR TOPICAL USE,D05AX,Other antipsoriatics for topical use,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D05AX01,fumaric acid,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D05,ANTIPSORIATICS,D05A,ANTIPSORIATICS FOR TOPICAL USE,D05AX,Other antipsoriatics for topical use,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D05AX02,calcipotriol,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D05,ANTIPSORIATICS,D05A,ANTIPSORIATICS FOR TOPICAL USE,D05AX,Other antipsoriatics for topical use,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D05AX03,calcitriol,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D05,ANTIPSORIATICS,D05A,ANTIPSORIATICS FOR TOPICAL USE,D05AX,Other antipsoriatics for topical use,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D05AX04,tacalcitol,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D05,ANTIPSORIATICS,D05A,ANTIPSORIATICS FOR TOPICAL USE,D05AX,Other antipsoriatics for topical use,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D05AX05,tazarotene,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D05,ANTIPSORIATICS,D05A,ANTIPSORIATICS FOR TOPICAL USE,D05AX,Other antipsoriatics for topical use,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D05AX06,roflumilast,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D05,ANTIPSORIATICS,D05A,ANTIPSORIATICS FOR TOPICAL USE,D05AX,Other antipsoriatics for topical use,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D05AX07,tapinarof,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D05,ANTIPSORIATICS,D05A,ANTIPSORIATICS FOR TOPICAL USE,D05AX,Other antipsoriatics for topical use,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D05AX52,"calcipotriol, combinations",NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D05,ANTIPSORIATICS,D05A,ANTIPSORIATICS FOR TOPICAL USE,D05AX,Other antipsoriatics for topical use,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D05AX55,tazarotene and ulobetasol,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D05,ANTIPSORIATICS,D05B,ANTIPSORIATICS FOR SYSTEMIC USE,D05BA,Psoralens for systemic use,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength. The DDDs for psoralens for systemic use are based on the combined treatment with drug and UV-A irradiation.",D05BA01,trioxysalen,NA,10,NA,mg,NA
D,DERMATOLOGICALS,D05,ANTIPSORIATICS,D05B,ANTIPSORIATICS FOR SYSTEMIC USE,D05BA,Psoralens for systemic use,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength. The DDDs for psoralens for systemic use are based on the combined treatment with drug and UV-A irradiation.",D05BA02,methoxsalen,NA,10,NA,mg,NA
D,DERMATOLOGICALS,D05,ANTIPSORIATICS,D05B,ANTIPSORIATICS FOR SYSTEMIC USE,D05BA,Psoralens for systemic use,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength. The DDDs for psoralens for systemic use are based on the combined treatment with drug and UV-A irradiation.",D05BA03,bergapten,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D05,ANTIPSORIATICS,D05B,ANTIPSORIATICS FOR SYSTEMIC USE,D05BB,Retinoids for treatment of psoriasis,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D05BB01,etretinate,NA,35,NA,mg,NA
D,DERMATOLOGICALS,D05,ANTIPSORIATICS,D05B,ANTIPSORIATICS FOR SYSTEMIC USE,D05BB,Retinoids for treatment of psoriasis,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D05BB02,acitretin,NA,35,NA,mg,NA
D,DERMATOLOGICALS,D05,ANTIPSORIATICS,D05B,ANTIPSORIATICS FOR SYSTEMIC USE,D05BX,Other antipsoriatics for systemic use,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D05BX51,"fumaric acid derivatives, combinations",NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06A,ANTIBIOTICS FOR TOPICAL USE,D06AA,Tetracycline and derivatives,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D06AA01,demeclocycline,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06A,ANTIBIOTICS FOR TOPICAL USE,D06AA,Tetracycline and derivatives,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D06AA02,chlortetracycline,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06A,ANTIBIOTICS FOR TOPICAL USE,D06AA,Tetracycline and derivatives,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D06AA03,oxytetracycline,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06A,ANTIBIOTICS FOR TOPICAL USE,D06AA,Tetracycline and derivatives,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D06AA04,tetracycline,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06A,ANTIBIOTICS FOR TOPICAL USE,D06AX,Other antibiotics for topical use,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D06AX01,fusidic acid,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06A,ANTIBIOTICS FOR TOPICAL USE,D06AX,Other antibiotics for topical use,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D06AX02,chloramphenicol,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06A,ANTIBIOTICS FOR TOPICAL USE,D06AX,Other antibiotics for topical use,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D06AX04,neomycin,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06A,ANTIBIOTICS FOR TOPICAL USE,D06AX,Other antibiotics for topical use,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D06AX05,bacitracin,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06A,ANTIBIOTICS FOR TOPICAL USE,D06AX,Other antibiotics for topical use,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D06AX07,gentamicin,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06A,ANTIBIOTICS FOR TOPICAL USE,D06AX,Other antibiotics for topical use,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D06AX08,tyrothricin,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06A,ANTIBIOTICS FOR TOPICAL USE,D06AX,Other antibiotics for topical use,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D06AX09,mupirocin,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06A,ANTIBIOTICS FOR TOPICAL USE,D06AX,Other antibiotics for topical use,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D06AX10,virginiamycin,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06A,ANTIBIOTICS FOR TOPICAL USE,D06AX,Other antibiotics for topical use,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D06AX11,rifaximin,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06A,ANTIBIOTICS FOR TOPICAL USE,D06AX,Other antibiotics for topical use,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D06AX12,amikacin,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06A,ANTIBIOTICS FOR TOPICAL USE,D06AX,Other antibiotics for topical use,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D06AX13,retapamulin,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06A,ANTIBIOTICS FOR TOPICAL USE,D06AX,Other antibiotics for topical use,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D06AX14,ozenoxacin,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06A,ANTIBIOTICS FOR TOPICAL USE,D06AX,Other antibiotics for topical use,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D06AX15,rifamycin,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06B,CHEMOTHERAPEUTICS FOR TOPICAL USE,D06BA,Sulfonamides,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D06BA01,silver sulfadiazine,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06B,CHEMOTHERAPEUTICS FOR TOPICAL USE,D06BA,Sulfonamides,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D06BA02,sulfathiazole,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06B,CHEMOTHERAPEUTICS FOR TOPICAL USE,D06BA,Sulfonamides,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D06BA03,mafenide,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06B,CHEMOTHERAPEUTICS FOR TOPICAL USE,D06BA,Sulfonamides,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D06BA04,sulfamethizole,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06B,CHEMOTHERAPEUTICS FOR TOPICAL USE,D06BA,Sulfonamides,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D06BA05,sulfanilamide,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06B,CHEMOTHERAPEUTICS FOR TOPICAL USE,D06BA,Sulfonamides,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D06BA06,sulfamerazine,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06B,CHEMOTHERAPEUTICS FOR TOPICAL USE,D06BA,Sulfonamides,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D06BA51,"silver sulfadiazine, combinations",NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06B,CHEMOTHERAPEUTICS FOR TOPICAL USE,D06BB,Antivirals,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D06BB01,idoxuridine,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06B,CHEMOTHERAPEUTICS FOR TOPICAL USE,D06BB,Antivirals,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D06BB02,tromantadine,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06B,CHEMOTHERAPEUTICS FOR TOPICAL USE,D06BB,Antivirals,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D06BB03,aciclovir,NA,NA,NA,NA,NA
D,DERMATOLOGICALS,D06,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,D06B,CHEMOTHERAPEUTICS FOR TOPICAL USE,D06BB,Antivirals,"Only oral preparations in ATC group D are given DDDs.  Most products in this group are for topical use, and no DDDs are assigned because the amount given per day can vary very much according to the intensity and distribution of the disease.  Consumption figures for these dermatological preparations can be expressed in grams of preparations regardless of strength.",D06BB04,podophyllotoxin,NA,NA,NA,NA,NA
