atc_level_01_code,atc_level_01_name,atc_level_02_code,atc_level_02_name,atc_level_03_code,atc_level_03_name,atc_level_04_code,atc_level_04_name,atc_level_04_note,atc_level_05_code,atc_level_05_name,atc_level_05_note,DDD_O,DDD_P,unit_O,unit_P
V,VARIOUS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AN,Medical gases,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V03AN05,medical air,NA,NA,NA,NA,NA
V,VARIOUS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AX,Other therapeutic products,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V03AX02,nalfurafine,NA,NA,NA,NA,NA
V,VARIOUS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AX,Other therapeutic products,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V03AX03,cobicistat,NA,0.15,NA,g,NA
V,VARIOUS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AX,Other therapeutic products,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V03AX04,difelikefalin,NA,NA,15,NA,mcg
V,VARIOUS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AZ,Nerve depressants,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V03AZ01,ethanol,NA,NA,NA,NA,NA
V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04B,URINE TESTS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CA,Tests for diabetes,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V04CA01,tolbutamide,NA,NA,NA,NA,NA
V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CA,Tests for diabetes,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V04CA02,glucose,NA,NA,NA,NA,NA
V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CB,Tests for fat absorption,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V04CB01,vitamin A concentrates,NA,NA,NA,NA,NA
V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CC,Tests for bile duct patency,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V04CC01,sorbitol,NA,NA,NA,NA,NA
V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CC,Tests for bile duct patency,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V04CC02,magnesium sulfate,NA,NA,NA,NA,NA
V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CC,Tests for bile duct patency,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V04CC03,sincalide,NA,NA,NA,NA,NA
V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CC,Tests for bile duct patency,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V04CC04,ceruletide,NA,NA,NA,NA,NA
V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CD,Tests for pituitary function,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V04CD01,metyrapone,NA,NA,NA,NA,NA
V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CD,Tests for pituitary function,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V04CD03,sermorelin,NA,NA,NA,NA,NA
V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CD,Tests for pituitary function,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V04CD04,corticorelin,NA,NA,NA,NA,NA
V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CD,Tests for pituitary function,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V04CD05,somatorelin,NA,NA,NA,NA,NA
V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CD,Tests for pituitary function,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V04CD06,macimorelin,NA,NA,NA,NA,NA
V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CE,Tests for liver functional capacity,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V04CE01,galactose,NA,NA,NA,NA,NA
V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CE,Tests for liver functional capacity,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V04CE02,sulfobromophthalein,NA,NA,NA,NA,NA
V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CE,Tests for liver functional capacity,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V04CE03,methacetin (13C),NA,NA,NA,NA,NA
V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CF,Tuberculosis diagnostics,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V04CF01,tuberculin,NA,NA,NA,NA,NA
V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CG,Tests for gastric secretion,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V04CG01,cation exchange resins,NA,NA,NA,NA,NA
V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CG,Tests for gastric secretion,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V04CG02,betazole,NA,NA,NA,NA,NA
V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CG,Tests for gastric secretion,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V04CG03,histamine phosphate,NA,NA,NA,NA,NA
V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CG,Tests for gastric secretion,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V04CG04,pentagastrin,NA,NA,NA,NA,NA
V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CG,Tests for gastric secretion,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V04CG05,methylthioninium chloride,NA,NA,NA,NA,NA
V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CG,Tests for gastric secretion,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V04CG30,caffeine and sodium benzoate,NA,NA,NA,NA,NA
V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CH,Tests for renal function and ureteral injuries,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V04CH01,inulin and other polyfructosans,NA,NA,NA,NA,NA
V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CH,Tests for renal function and ureteral injuries,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V04CH02,indigo carmine,NA,NA,NA,NA,NA
V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CH,Tests for renal function and ureteral injuries,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V04CH03,phenolsulfonphthalein,NA,NA,NA,NA,NA
V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CH,Tests for renal function and ureteral injuries,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V04CH04,alsactide,NA,NA,NA,NA,NA
V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CH,Tests for renal function and ureteral injuries,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V04CH30,aminohippuric acid,NA,NA,NA,NA,NA
V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CJ,Tests for thyreoidea function,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V04CJ01,thyrotropin,NA,NA,NA,NA,NA
V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CJ,Tests for thyreoidea function,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V04CJ02,protirelin,NA,NA,NA,NA,NA
V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CK,Tests for pancreatic function,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V04CK01,secretin,NA,NA,NA,NA,NA
V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CK,Tests for pancreatic function,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V04CK02,pancreozymin (cholecystokinin),NA,NA,NA,NA,NA
V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CK,Tests for pancreatic function,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V04CK03,bentiromide,NA,NA,NA,NA,NA
V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CL,Tests for allergic diseases,NA,NA,NA,NA,NA,NA,NA,NA
V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CM,Tests for fertility disturbances,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V04CM01,gonadorelin,NA,NA,NA,NA,NA
V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CX,Other diagnostic agents,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V04CX01,indocyanine green,NA,NA,NA,NA,NA
V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CX,Other diagnostic agents,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V04CX02,folic acid,NA,NA,NA,NA,NA
V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CX,Other diagnostic agents,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V04CX03,methacholine,NA,NA,NA,NA,NA
V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CX,Other diagnostic agents,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V04CX04,mannitol,NA,NA,NA,NA,NA
V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CX,Other diagnostic agents,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V04CX05,13C-urea,NA,NA,NA,NA,NA
V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CX,Other diagnostic agents,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V04CX06,hexaminolevulinate,NA,NA,NA,NA,NA
V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CX,Other diagnostic agents,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V04CX07,edrophonium,NA,NA,NA,NA,NA
V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CX,Other diagnostic agents,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V04CX08,carbon monoxide,NA,NA,NA,NA,NA
V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CX,Other diagnostic agents,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V04CX09,patent blue,NA,NA,NA,NA,NA
V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CX,Other diagnostic agents,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V04CX10,pafolacianine,NA,NA,NA,NA,NA
V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CX,Other diagnostic agents,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V04CX11,lithium chloride,NA,NA,NA,NA,NA
V,VARIOUS,V06,GENERAL NUTRIENTS,V06A,DIET FORMULATIONS FOR TREATMENT OF OBESITY,V06AA,Low-energy diets,NA,NA,NA,NA,NA,NA,NA,NA
V,VARIOUS,V06,GENERAL NUTRIENTS,V06B,PROTEIN SUPPLEMENTS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
V,VARIOUS,V06,GENERAL NUTRIENTS,V06C,INFANT FORMULAS,V06CA,Nutrients without phenylalanine,NA,NA,NA,NA,NA,NA,NA,NA
V,VARIOUS,V06,GENERAL NUTRIENTS,V06D,OTHER NUTRIENTS,V06DA,"Carbohydrates/proteins/minerals/vitamins, combinations",NA,NA,NA,NA,NA,NA,NA,NA
V,VARIOUS,V06,GENERAL NUTRIENTS,V06D,OTHER NUTRIENTS,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",NA,NA,NA,NA,NA,NA,NA,NA
V,VARIOUS,V06,GENERAL NUTRIENTS,V06D,OTHER NUTRIENTS,V06DC,Carbohydrates,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V06DC01,glucose,NA,NA,NA,NA,NA
V,VARIOUS,V06,GENERAL NUTRIENTS,V06D,OTHER NUTRIENTS,V06DC,Carbohydrates,"This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V06DC02,fructose,NA,NA,NA,NA,NA
V,VARIOUS,V06,GENERAL NUTRIENTS,V06D,OTHER NUTRIENTS,V06DD,"Amino acids, incl. combinations with polypeptides",NA,NA,NA,NA,NA,NA,NA,NA
V,VARIOUS,V06,GENERAL NUTRIENTS,V06D,OTHER NUTRIENTS,V06DE,"Amino acids/carbohydrates/minerals/vitamins, combinations",NA,NA,NA,NA,NA,NA,NA,NA
V,VARIOUS,V06,GENERAL NUTRIENTS,V06D,OTHER NUTRIENTS,V06DF,Milk substitutes,NA,NA,NA,NA,NA,NA,NA,NA
V,VARIOUS,V06,GENERAL NUTRIENTS,V06D,OTHER NUTRIENTS,V06DX,Other combinations of nutrients,NA,NA,NA,NA,NA,NA,NA,NA
V,VARIOUS,V07,ALL OTHER NON-THERAPEUTIC PRODUCTS,V07A,ALL OTHER NON-THERAPEUTIC PRODUCTS,V07AA,Plasters,NA,NA,NA,NA,NA,NA,NA,NA
V,VARIOUS,V07,ALL OTHER NON-THERAPEUTIC PRODUCTS,V07A,ALL OTHER NON-THERAPEUTIC PRODUCTS,V07AB,"Solvents and diluting agents, incl. irrigating solutions",NA,NA,NA,NA,NA,NA,NA,NA
V,VARIOUS,V07,ALL OTHER NON-THERAPEUTIC PRODUCTS,V07A,ALL OTHER NON-THERAPEUTIC PRODUCTS,V07AC,"Blood transfusion, auxiliary products",NA,NA,NA,NA,NA,NA,NA,NA
V,VARIOUS,V07,ALL OTHER NON-THERAPEUTIC PRODUCTS,V07A,ALL OTHER NON-THERAPEUTIC PRODUCTS,V07AD,"Blood tests, auxiliary products",NA,NA,NA,NA,NA,NA,NA,NA
V,VARIOUS,V07,ALL OTHER NON-THERAPEUTIC PRODUCTS,V07A,ALL OTHER NON-THERAPEUTIC PRODUCTS,V07AN,Incontinence equipment,NA,NA,NA,NA,NA,NA,NA,NA
V,VARIOUS,V07,ALL OTHER NON-THERAPEUTIC PRODUCTS,V07A,ALL OTHER NON-THERAPEUTIC PRODUCTS,V07AR,"Sensitivity tests, discs and tablets",NA,NA,NA,NA,NA,NA,NA,NA
V,VARIOUS,V07,ALL OTHER NON-THERAPEUTIC PRODUCTS,V07A,ALL OTHER NON-THERAPEUTIC PRODUCTS,V07AS,Stomi equipment,NA,NA,NA,NA,NA,NA,NA,NA
V,VARIOUS,V07,ALL OTHER NON-THERAPEUTIC PRODUCTS,V07A,ALL OTHER NON-THERAPEUTIC PRODUCTS,V07AT,Cosmetics,NA,NA,NA,NA,NA,NA,NA,NA
V,VARIOUS,V07,ALL OTHER NON-THERAPEUTIC PRODUCTS,V07A,ALL OTHER NON-THERAPEUTIC PRODUCTS,V07AV,Technical disinfectants,NA,NA,NA,NA,NA,NA,NA,NA
V,VARIOUS,V07,ALL OTHER NON-THERAPEUTIC PRODUCTS,V07A,ALL OTHER NON-THERAPEUTIC PRODUCTS,V07AX,Washing agents etc.,NA,NA,NA,NA,NA,NA,NA,NA
V,VARIOUS,V07,ALL OTHER NON-THERAPEUTIC PRODUCTS,V07A,ALL OTHER NON-THERAPEUTIC PRODUCTS,V07AY,Other non-therapeutic auxiliary products,NA,NA,NA,NA,NA,NA,NA,NA
V,VARIOUS,V07,ALL OTHER NON-THERAPEUTIC PRODUCTS,V07A,ALL OTHER NON-THERAPEUTIC PRODUCTS,V07AZ,Chemicals and reagents for analysis,NA,NA,NA,NA,NA,NA,NA,NA
V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AA,"Watersoluble, nephrotropic, high osmolar X-ray contrast media","This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V08AA01,diatrizoic acid,NA,NA,NA,NA,NA
V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AA,"Watersoluble, nephrotropic, high osmolar X-ray contrast media","This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V08AA02,metrizoic acid,NA,NA,NA,NA,NA
V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AA,"Watersoluble, nephrotropic, high osmolar X-ray contrast media","This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V08AA03,iodamide,NA,NA,NA,NA,NA
V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AA,"Watersoluble, nephrotropic, high osmolar X-ray contrast media","This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V08AA04,iotalamic acid,NA,NA,NA,NA,NA
V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AA,"Watersoluble, nephrotropic, high osmolar X-ray contrast media","This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V08AA05,ioxitalamic acid,NA,NA,NA,NA,NA
V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AA,"Watersoluble, nephrotropic, high osmolar X-ray contrast media","This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V08AA06,ioglicic acid,NA,NA,NA,NA,NA
V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AA,"Watersoluble, nephrotropic, high osmolar X-ray contrast media","This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V08AA07,acetrizoic acid,NA,NA,NA,NA,NA
V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AA,"Watersoluble, nephrotropic, high osmolar X-ray contrast media","This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V08AA08,iocarmic acid,NA,NA,NA,NA,NA
V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AA,"Watersoluble, nephrotropic, high osmolar X-ray contrast media","This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V08AA09,methiodal,NA,NA,NA,NA,NA
V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AA,"Watersoluble, nephrotropic, high osmolar X-ray contrast media","This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V08AA10,diodone,NA,NA,NA,NA,NA
V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AB,"Watersoluble, nephrotropic, low osmolar X-ray contrast media","This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V08AB01,metrizamide,NA,NA,NA,NA,NA
V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AB,"Watersoluble, nephrotropic, low osmolar X-ray contrast media","This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V08AB02,iohexol,NA,NA,NA,NA,NA
V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AB,"Watersoluble, nephrotropic, low osmolar X-ray contrast media","This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V08AB03,ioxaglic acid,NA,NA,NA,NA,NA
V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AB,"Watersoluble, nephrotropic, low osmolar X-ray contrast media","This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V08AB04,iopamidol,NA,NA,NA,NA,NA
V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AB,"Watersoluble, nephrotropic, low osmolar X-ray contrast media","This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V08AB05,iopromide,NA,NA,NA,NA,NA
V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AB,"Watersoluble, nephrotropic, low osmolar X-ray contrast media","This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V08AB06,iotrolan,NA,NA,NA,NA,NA
V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AB,"Watersoluble, nephrotropic, low osmolar X-ray contrast media","This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V08AB07,ioversol,NA,NA,NA,NA,NA
V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AB,"Watersoluble, nephrotropic, low osmolar X-ray contrast media","This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V08AB08,iopentol,NA,NA,NA,NA,NA
V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AB,"Watersoluble, nephrotropic, low osmolar X-ray contrast media","This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V08AB09,iodixanol,NA,NA,NA,NA,NA
V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AB,"Watersoluble, nephrotropic, low osmolar X-ray contrast media","This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V08AB10,iomeprol,NA,NA,NA,NA,NA
V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AB,"Watersoluble, nephrotropic, low osmolar X-ray contrast media","This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V08AB11,iobitridol,NA,NA,NA,NA,NA
V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AB,"Watersoluble, nephrotropic, low osmolar X-ray contrast media","This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V08AB12,ioxilan,NA,NA,NA,NA,NA
V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AC,"Watersoluble, hepatotropic X-ray contrast media","This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V08AC01,iodoxamic acid,NA,NA,NA,NA,NA
V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AC,"Watersoluble, hepatotropic X-ray contrast media","This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V08AC02,iotroxic acid,NA,NA,NA,NA,NA
V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AC,"Watersoluble, hepatotropic X-ray contrast media","This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V08AC03,ioglycamic acid,NA,NA,NA,NA,NA
V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AC,"Watersoluble, hepatotropic X-ray contrast media","This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V08AC04,adipiodone,NA,NA,NA,NA,NA
V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AC,"Watersoluble, hepatotropic X-ray contrast media","This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V08AC05,iobenzamic acid,NA,NA,NA,NA,NA
V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AC,"Watersoluble, hepatotropic X-ray contrast media","This group comprises many different types of drugs, and assigning DDDs are difficult.  Very few DDDs are assigned in this group.",V08AC06,iopanoic acid,NA,NA,NA,NA,NA
